SUBSITE,TRTMT,PLOT,SPP,YEAR,Abundance
CASSIOPE,CTL,Cas.c.c.12new,SALARC,2007,2
CASSIOPE,CTL,Cas.c.c.12new,SALARC,2016,3
CASSIOPE,CTL,Cas.c.c.12new,SALARC,2019,11
CASSIOPE,CTL,Cas.c.c.12new,XXXBLACKALGAE,1995,6
CASSIOPE,CTL,Cas.c.c.12new,XXXBLACKALGAE,2016,23
CASSIOPE,CTL,Cas.c.c.12new,XXXBLACKALGAE,2019,7
CASSIOPE,CTL,Cas.c.c.12new,XXXLICHEN,1995,8
CASSIOPE,CTL,Cas.c.c.12new,XXXLICHEN,2000,19
CASSIOPE,CTL,Cas.c.c.12new,XXXLICHEN,2007,20
CASSIOPE,CTL,Cas.c.c.12new,XXXLICHEN,2016,3
CASSIOPE,CTL,Cas.c.c.12new,XXXLICHEN,2019,2
CASSIOPE,CTL,Cas.c.c.12new,XXXLITTER,1995,51
CASSIOPE,CTL,Cas.c.c.12new,XXXLITTER,2000,60
CASSIOPE,CTL,Cas.c.c.12new,XXXLITTER,2007,25
CASSIOPE,CTL,Cas.c.c.12new,XXXLITTER,2016,121
CASSIOPE,CTL,Cas.c.c.12new,XXXLITTER,2019,103
CASSIOPE,CTL,Cas.c.c.12new,XXXMOSS,1995,27
CASSIOPE,CTL,Cas.c.c.12new,XXXMOSS,2000,32
CASSIOPE,CTL,Cas.c.c.12new,XXXMOSS,2007,56
CASSIOPE,CTL,Cas.c.c.12new,XXXMOSS,2016,42
CASSIOPE,CTL,Cas.c.c.12new,XXXMOSS,2019,32
CASSIOPE,CTL,Cas.c.c.12new,XXXUNK,2000,3
CASSIOPE,CTL,Cas.c.c.13,CASTET,2000,24
CASSIOPE,CTL,Cas.c.c.13,CASTET,2007,23
CASSIOPE,CTL,Cas.c.c.13,CASTET,2016,18
CASSIOPE,CTL,Cas.c.c.13,CASTET,2019,29
CASSIOPE,CTL,Cas.c.c.13,DRYINT,2000,10
CASSIOPE,CTL,Cas.c.c.13,DRYINT,2007,7
CASSIOPE,CTL,Cas.c.c.13,DRYINT,2016,11
CASSIOPE,CTL,Cas.c.c.13,DRYINT,2019,6
CASSIOPE,CTL,Cas.c.c.13,LUZARC,2000,1
CASSIOPE,CTL,Cas.c.c.13,LUZARC,2007,1
CASSIOPE,CTL,Cas.c.c.13,LUZARC,2016,2
CASSIOPE,CTL,Cas.c.c.13,LUZARC,2019,2
CASSIOPE,CTL,Cas.c.c.13,OXYDIG,2000,1
CASSIOPE,CTL,Cas.c.c.13,OXYDIG,2019,4
CASSIOPE,CTL,Cas.c.c.13,PAPRAD,2000,2
CASSIOPE,CTL,Cas.c.c.13,POLVIV,2019,2
CASSIOPE,CTL,Cas.c.c.13,SALARC,2000,9
CASSIOPE,CTL,Cas.c.c.13,SALARC,2007,12
CASSIOPE,CTL,Cas.c.c.13,SALARC,2016,9
CASSIOPE,CTL,Cas.c.c.13,SALARC,2019,6
CASSIOPE,CTL,Cas.c.c.13,XXXBLACKALGAE,2016,14
CASSIOPE,CTL,Cas.c.c.13,XXXBLACKALGAE,2019,12
CASSIOPE,CTL,Cas.c.c.13,XXXDRASPP,2016,1
CASSIOPE,CTL,Cas.c.c.13,XXXLICHEN,2000,3
CASSIOPE,CTL,Cas.c.c.13,XXXLICHEN,2007,8
CASSIOPE,CTL,Cas.c.c.13,XXXLICHEN,2016,4
CASSIOPE,CTL,Cas.c.c.13,XXXLICHEN,2019,1
CASSIOPE,CTL,Cas.c.c.13,XXXLITTER,2000,50
CASSIOPE,CTL,Cas.c.c.13,XXXLITTER,2007,40
CASSIOPE,CTL,Cas.c.c.13,XXXLITTER,2016,98
CASSIOPE,CTL,Cas.c.c.13,XXXLITTER,2019,86
CASSIOPE,CTL,Cas.c.c.13,XXXMOSS,2000,59
CASSIOPE,CTL,Cas.c.c.13,XXXMOSS,2007,64
CASSIOPE,CTL,Cas.c.c.13,XXXMOSS,2016,51
CASSIOPE,CTL,Cas.c.c.13,XXXMOSS,2019,36
CASSIOPE,CTL,Cas.c.c.13new,CARBEL,2019,1
CASSIOPE,CTL,Cas.c.c.13new,CARMIS,2007,3
CASSIOPE,CTL,Cas.c.c.13new,CARMIS,2016,1
CASSIOPE,CTL,Cas.c.c.13new,CASTET,1995,21
CASSIOPE,CTL,Cas.c.c.13new,CASTET,2000,36
CASSIOPE,CTL,Cas.c.c.13new,CASTET,2007,33
CASSIOPE,CTL,Cas.c.c.13new,CASTET,2016,18
CASSIOPE,CTL,Cas.c.c.13new,CASTET,2019,15
CASSIOPE,CTL,Cas.c.c.13new,DRYINT,1995,6
CASSIOPE,CTL,Cas.c.c.13new,DRYINT,2000,12
CASSIOPE,CTL,Cas.c.c.13new,DRYINT,2007,14
CASSIOPE,CTL,Cas.c.c.13new,DRYINT,2016,10
CASSIOPE,CTL,Cas.c.c.13new,DRYINT,2019,6
CASSIOPE,CTL,Cas.c.c.13new,LUZARC,1995,1
CASSIOPE,CTL,Cas.c.c.13new,LUZARC,2016,1
CASSIOPE,CTL,Cas.c.c.13new,LUZARC,2019,1
CASSIOPE,CTL,Cas.c.c.13new,OXYDIG,2000,1
CASSIOPE,CTL,Cas.c.c.13new,PAPRAD,2019,1
CASSIOPE,CTL,Cas.c.c.13new,PEDCAP,2000,2
CASSIOPE,CTL,Cas.c.c.13new,PEDHIR,2007,2
CASSIOPE,CTL,Cas.c.c.13new,SALARC,1995,4
CASSIOPE,CTL,Cas.c.c.13new,SALARC,2000,10
CASSIOPE,CTL,Cas.c.c.13new,SALARC,2007,2
CASSIOPE,CTL,Cas.c.c.13new,SALARC,2016,4
CASSIOPE,CTL,Cas.c.c.13new,SALARC,2019,1
CASSIOPE,CTL,Cas.c.c.13new,SAXOPP,1995,2
CASSIOPE,CTL,Cas.c.c.13new,SAXOPP,2000,3
CASSIOPE,CTL,Cas.c.c.13new,SAXOPP,2007,3
CASSIOPE,CTL,Cas.c.c.13new,SAXOPP,2019,4
CASSIOPE,CTL,Cas.c.c.13new,XXXBLACKALGAE,1995,15
CASSIOPE,CTL,Cas.c.c.13new,XXXBLACKALGAE,2016,28
CASSIOPE,CTL,Cas.c.c.13new,XXXBLACKALGAE,2019,24
CASSIOPE,CTL,Cas.c.c.13new,XXXDRASPP,1995,1
CASSIOPE,CTL,Cas.c.c.13new,XXXDRASPP,2000,1
CASSIOPE,CTL,Cas.c.c.13new,XXXLICHEN,1995,12
CASSIOPE,CTL,Cas.c.c.13new,XXXLICHEN,2000,24
CASSIOPE,CTL,Cas.c.c.13new,XXXLICHEN,2007,32
CASSIOPE,CTL,Cas.c.c.13new,XXXLICHEN,2016,2
CASSIOPE,CTL,Cas.c.c.13new,XXXLICHEN,2019,7
CASSIOPE,CTL,Cas.c.c.13new,XXXLITTER,1995,22
CASSIOPE,CTL,Cas.c.c.13new,XXXLITTER,2000,45
CASSIOPE,CTL,Cas.c.c.13new,XXXLITTER,2007,13
CASSIOPE,CTL,Cas.c.c.13new,XXXLITTER,2016,102
CASSIOPE,CTL,Cas.c.c.13new,XXXLITTER,2019,70
CASSIOPE,CTL,Cas.c.c.13new,XXXMOSS,1995,32
CASSIOPE,CTL,Cas.c.c.13new,XXXMOSS,2000,25
CASSIOPE,CTL,Cas.c.c.13new,XXXMOSS,2007,43
CASSIOPE,CTL,Cas.c.c.13new,XXXMOSS,2016,41
CASSIOPE,CTL,Cas.c.c.13new,XXXMOSS,2019,26
CASSIOPE,CTL,Cas.c.c.13new,XXXUNK,2000,4
CASSIOPE,CTL,Cas.c.c.14new,ARCLAT,1995,1
CASSIOPE,CTL,Cas.c.c.14new,ARCLAT,2000,5
CASSIOPE,CTL,Cas.c.c.14new,ARCLAT,2007,3
CASSIOPE,CTL,Cas.c.c.14new,ARCLAT,2016,5
CASSIOPE,CTL,Cas.c.c.14new,ARCLAT,2019,1
CASSIOPE,CTL,Cas.c.c.14new,CASTET,1995,24
CASSIOPE,CTL,Cas.c.c.14new,CASTET,2000,27
CASSIOPE,CTL,Cas.c.c.14new,CASTET,2007,28
CASSIOPE,CTL,Cas.c.c.14new,CASTET,2016,26
CASSIOPE,CTL,Cas.c.c.14new,CASTET,2019,15
CASSIOPE,CTL,Cas.c.c.14new,DRYINT,1995,2
CASSIOPE,CTL,Cas.c.c.14new,DRYINT,2000,3
CASSIOPE,CTL,Cas.c.c.14new,DRYINT,2007,7
CASSIOPE,CTL,Cas.c.c.14new,DRYINT,2016,7
CASSIOPE,CTL,Cas.c.c.14new,DRYINT,2019,7
CASSIOPE,CTL,Cas.c.c.14new,ERIANG,1995,5
CASSIOPE,CTL,Cas.c.c.14new,ERIANG,2000,14
CASSIOPE,CTL,Cas.c.c.14new,ERIANG,2007,5
CASSIOPE,CTL,Cas.c.c.14new,ERIANG,2016,5
CASSIOPE,CTL,Cas.c.c.14new,ERIANG,2019,3
CASSIOPE,CTL,Cas.c.c.14new,LUZARC,1995,1
CASSIOPE,CTL,Cas.c.c.14new,LUZARC,2000,3
CASSIOPE,CTL,Cas.c.c.14new,LUZARC,2016,1
CASSIOPE,CTL,Cas.c.c.14new,OXYDIG,1995,1
CASSIOPE,CTL,Cas.c.c.14new,OXYDIG,2000,3
CASSIOPE,CTL,Cas.c.c.14new,OXYDIG,2007,1
CASSIOPE,CTL,Cas.c.c.14new,OXYDIG,2019,2
CASSIOPE,CTL,Cas.c.c.14new,SALARC,1995,7
CASSIOPE,CTL,Cas.c.c.14new,SALARC,2000,12
CASSIOPE,CTL,Cas.c.c.14new,SALARC,2007,6
CASSIOPE,CTL,Cas.c.c.14new,SALARC,2016,7
CASSIOPE,CTL,Cas.c.c.14new,SALARC,2019,8
CASSIOPE,CTL,Cas.c.c.14new,XXXBLACKALGAE,1995,2
CASSIOPE,CTL,Cas.c.c.14new,XXXBLACKALGAE,2016,10
CASSIOPE,CTL,Cas.c.c.14new,XXXBLACKALGAE,2019,12
CASSIOPE,CTL,Cas.c.c.14new,XXXDRASPP,2019,1
CASSIOPE,CTL,Cas.c.c.14new,XXXLICHEN,1995,5
CASSIOPE,CTL,Cas.c.c.14new,XXXLICHEN,2000,11
CASSIOPE,CTL,Cas.c.c.14new,XXXLICHEN,2007,10
CASSIOPE,CTL,Cas.c.c.14new,XXXLICHEN,2016,2
CASSIOPE,CTL,Cas.c.c.14new,XXXLICHEN,2019,3
CASSIOPE,CTL,Cas.c.c.14new,XXXLITTER,1995,53
CASSIOPE,CTL,Cas.c.c.14new,XXXLITTER,2000,67
CASSIOPE,CTL,Cas.c.c.14new,XXXLITTER,2007,58
CASSIOPE,CTL,Cas.c.c.14new,XXXLITTER,2016,237
CASSIOPE,CTL,Cas.c.c.14new,XXXLITTER,2019,168
CASSIOPE,CTL,Cas.c.c.14new,XXXMOSS,1995,32
CASSIOPE,CTL,Cas.c.c.14new,XXXMOSS,2000,45
CASSIOPE,CTL,Cas.c.c.14new,XXXMOSS,2007,48
CASSIOPE,CTL,Cas.c.c.14new,XXXMOSS,2016,33
CASSIOPE,CTL,Cas.c.c.14new,XXXMOSS,2019,24
CASSIOPE,CTL,Cas.c.c.14new,XXXUNK,2000,5
CASSIOPE,CTL,Cas.c.c.15new,ARCLAT,1995,1
CASSIOPE,CTL,Cas.c.c.15new,CASTET,1995,19
CASSIOPE,CTL,Cas.c.c.15new,CASTET,2000,26
CASSIOPE,CTL,Cas.c.c.15new,CASTET,2007,47
CASSIOPE,CTL,Cas.c.c.15new,CASTET,2016,20
CASSIOPE,CTL,Cas.c.c.15new,CASTET,2019,24
CASSIOPE,CTL,Cas.c.c.15new,DRYINT,1995,10
CASSIOPE,CTL,Cas.c.c.15new,DRYINT,2000,18
CASSIOPE,CTL,Cas.c.c.15new,DRYINT,2007,24
CASSIOPE,CTL,Cas.c.c.15new,DRYINT,2016,13
CASSIOPE,CTL,Cas.c.c.15new,DRYINT,2019,21
CASSIOPE,CTL,Cas.c.c.15new,LUZARC,1995,1
CASSIOPE,CTL,Cas.c.c.15new,LUZARC,2000,1
CASSIOPE,CTL,Cas.c.c.15new,OXYDIG,2000,1
CASSIOPE,CTL,Cas.c.c.15new,OXYDIG,2007,1
CASSIOPE,CTL,Cas.c.c.15new,OXYDIG,2019,1
CASSIOPE,CTL,Cas.c.c.15new,PAPRAD,2007,1
CASSIOPE,CTL,Cas.c.c.15new,PEDHIR,2000,1
CASSIOPE,CTL,Cas.c.c.15new,SALARC,1995,1
CASSIOPE,CTL,Cas.c.c.15new,SALARC,2000,3
CASSIOPE,CTL,Cas.c.c.15new,SALARC,2007,4
CASSIOPE,CTL,Cas.c.c.15new,SALARC,2016,2
CASSIOPE,CTL,Cas.c.c.15new,SALARC,2019,3
CASSIOPE,CTL,Cas.c.c.15new,XXXAGARICUS,2007,1
CASSIOPE,CTL,Cas.c.c.15new,XXXBLACKALGAE,1995,4
CASSIOPE,CTL,Cas.c.c.15new,XXXBLACKALGAE,2016,10
CASSIOPE,CTL,Cas.c.c.15new,XXXBLACKALGAE,2019,1
CASSIOPE,CTL,Cas.c.c.15new,XXXLICHEN,1995,9
CASSIOPE,CTL,Cas.c.c.15new,XXXLICHEN,2000,12
CASSIOPE,CTL,Cas.c.c.15new,XXXLICHEN,2007,9
CASSIOPE,CTL,Cas.c.c.15new,XXXLICHEN,2016,3
CASSIOPE,CTL,Cas.c.c.15new,XXXLICHEN,2019,7
CASSIOPE,CTL,Cas.c.c.15new,XXXLITTER,1995,53
CASSIOPE,CTL,Cas.c.c.15new,XXXLITTER,2000,44
CASSIOPE,CTL,Cas.c.c.15new,XXXLITTER,2007,19
CASSIOPE,CTL,Cas.c.c.15new,XXXLITTER,2016,150
CASSIOPE,CTL,Cas.c.c.15new,XXXLITTER,2019,71
CASSIOPE,CTL,Cas.c.c.15new,XXXMOSS,1995,16
CASSIOPE,CTL,Cas.c.c.15new,XXXMOSS,2000,29
CASSIOPE,CTL,Cas.c.c.15new,XXXMOSS,2007,39
CASSIOPE,CTL,Cas.c.c.15new,XXXMOSS,2016,38
CASSIOPE,CTL,Cas.c.c.15new,XXXMOSS,2019,29
CASSIOPE,CTL,Cas.c.c.15new,XXXUNK,2000,4
CASSIOPE,CTL,Cas.c.c.16,CASTET,2000,19
CASSIOPE,CTL,Cas.c.c.16,CASTET,2007,23
CASSIOPE,CTL,Cas.c.c.16,CASTET,2016,11
CASSIOPE,CTL,Cas.c.c.16,CASTET,2019,20
CASSIOPE,CTL,Cas.c.c.16,DRYINT,2000,13
CASSIOPE,CTL,Cas.c.c.16,DRYINT,2007,11
CASSIOPE,CTL,Cas.c.c.16,DRYINT,2016,8
CASSIOPE,CTL,Cas.c.c.16,DRYINT,2019,17
CASSIOPE,CTL,Cas.c.c.16,LUZARC,2000,7
CASSIOPE,CTL,Cas.c.c.16,LUZARC,2007,11
CASSIOPE,CTL,Cas.c.c.16,LUZARC,2016,2
CASSIOPE,CTL,Cas.c.c.16,LUZARC,2019,4
CASSIOPE,CTL,Cas.c.c.16,LUZCON,2000,1
CASSIOPE,CTL,Cas.c.c.16,LUZCON,2019,1
CASSIOPE,CTL,Cas.c.c.16,OXYDIG,2019,1
CASSIOPE,CTL,Cas.c.c.16,PAPRAD,2000,4
CASSIOPE,CTL,Cas.c.c.16,PAPRAD,2007,2
CASSIOPE,CTL,Cas.c.c.16,PEDHIR,2000,2
CASSIOPE,CTL,Cas.c.c.16,SALARC,2000,9
CASSIOPE,CTL,Cas.c.c.16,SALARC,2007,8
CASSIOPE,CTL,Cas.c.c.16,SALARC,2016,8
CASSIOPE,CTL,Cas.c.c.16,SALARC,2019,17
CASSIOPE,CTL,Cas.c.c.16,SAXOPP,2000,1
CASSIOPE,CTL,Cas.c.c.16,XXXBLACKALGAE,2016,8
CASSIOPE,CTL,Cas.c.c.16,XXXBLACKALGAE,2019,2
CASSIOPE,CTL,Cas.c.c.16,XXXLICHEN,2000,10
CASSIOPE,CTL,Cas.c.c.16,XXXLICHEN,2007,6
CASSIOPE,CTL,Cas.c.c.16,XXXLICHEN,2016,2
CASSIOPE,CTL,Cas.c.c.16,XXXLICHEN,2019,1
CASSIOPE,CTL,Cas.c.c.16,XXXLITTER,2000,63
CASSIOPE,CTL,Cas.c.c.16,XXXLITTER,2007,44
CASSIOPE,CTL,Cas.c.c.16,XXXLITTER,2016,136
CASSIOPE,CTL,Cas.c.c.16,XXXLITTER,2019,83
CASSIOPE,CTL,Cas.c.c.16,XXXMOSS,2000,45
CASSIOPE,CTL,Cas.c.c.16,XXXMOSS,2007,46
CASSIOPE,CTL,Cas.c.c.16,XXXMOSS,2016,52
CASSIOPE,CTL,Cas.c.c.16,XXXMOSS,2019,43
CASSIOPE,CTL,Cas.c.c.16new,ARCLAT,1995,1
CASSIOPE,CTL,Cas.c.c.16new,ARCLAT,2000,1
CASSIOPE,CTL,Cas.c.c.16new,ARCLAT,2007,1
CASSIOPE,CTL,Cas.c.c.16new,ARCLAT,2016,2
CASSIOPE,CTL,Cas.c.c.16new,ARCLAT,2019,2
CASSIOPE,CTL,Cas.c.c.16new,CASTET,1995,15
CASSIOPE,CTL,Cas.c.c.16new,CASTET,2000,16
CASSIOPE,CTL,Cas.c.c.16new,CASTET,2007,22
CASSIOPE,CTL,Cas.c.c.16new,CASTET,2016,12
CASSIOPE,CTL,Cas.c.c.16new,CASTET,2019,23
CASSIOPE,CTL,Cas.c.c.16new,DRYINT,1995,19
CASSIOPE,CTL,Cas.c.c.16new,DRYINT,2000,24
CASSIOPE,CTL,Cas.c.c.16new,DRYINT,2007,13
CASSIOPE,CTL,Cas.c.c.16new,DRYINT,2016,11
CASSIOPE,CTL,Cas.c.c.16new,DRYINT,2019,24
CASSIOPE,CTL,Cas.c.c.16new,ERIANG,2000,5
CASSIOPE,CTL,Cas.c.c.16new,ERIANG,2007,3
CASSIOPE,CTL,Cas.c.c.16new,ERIANG,2016,1
CASSIOPE,CTL,Cas.c.c.16new,ERIANG,2019,5
CASSIOPE,CTL,Cas.c.c.16new,LUZARC,1995,2
CASSIOPE,CTL,Cas.c.c.16new,LUZARC,2000,4
CASSIOPE,CTL,Cas.c.c.16new,LUZARC,2007,4
CASSIOPE,CTL,Cas.c.c.16new,LUZARC,2016,1
CASSIOPE,CTL,Cas.c.c.16new,LUZARC,2019,1
CASSIOPE,CTL,Cas.c.c.16new,LUZCON,2000,1
CASSIOPE,CTL,Cas.c.c.16new,LUZCON,2016,1
CASSIOPE,CTL,Cas.c.c.16new,LUZCON,2019,2
CASSIOPE,CTL,Cas.c.c.16new,OXYDIG,2000,5
CASSIOPE,CTL,Cas.c.c.16new,OXYDIG,2007,1
CASSIOPE,CTL,Cas.c.c.16new,OXYDIG,2016,1
CASSIOPE,CTL,Cas.c.c.16new,OXYDIG,2019,2
CASSIOPE,CTL,Cas.c.c.16new,PAPRAD,1995,2
CASSIOPE,CTL,Cas.c.c.16new,PAPRAD,2000,2
CASSIOPE,CTL,Cas.c.c.16new,PEDCAP,2000,1
CASSIOPE,CTL,Cas.c.c.16new,PEDHIR,2019,1
CASSIOPE,CTL,Cas.c.c.16new,SALARC,1995,6
CASSIOPE,CTL,Cas.c.c.16new,SALARC,2000,11
CASSIOPE,CTL,Cas.c.c.16new,SALARC,2007,6
CASSIOPE,CTL,Cas.c.c.16new,SALARC,2016,2
CASSIOPE,CTL,Cas.c.c.16new,SALARC,2019,5
CASSIOPE,CTL,Cas.c.c.16new,XXXBLACKALGAE,1995,5
CASSIOPE,CTL,Cas.c.c.16new,XXXBLACKALGAE,2016,14
CASSIOPE,CTL,Cas.c.c.16new,XXXBLACKALGAE,2019,5
CASSIOPE,CTL,Cas.c.c.16new,XXXLICHEN,1995,12
CASSIOPE,CTL,Cas.c.c.16new,XXXLICHEN,2000,9
CASSIOPE,CTL,Cas.c.c.16new,XXXLICHEN,2007,16
CASSIOPE,CTL,Cas.c.c.16new,XXXLICHEN,2016,5
CASSIOPE,CTL,Cas.c.c.16new,XXXLICHEN,2019,6
CASSIOPE,CTL,Cas.c.c.16new,XXXLITTER,1995,57
CASSIOPE,CTL,Cas.c.c.16new,XXXLITTER,2000,96
CASSIOPE,CTL,Cas.c.c.16new,XXXLITTER,2007,38
CASSIOPE,CTL,Cas.c.c.16new,XXXLITTER,2016,156
CASSIOPE,CTL,Cas.c.c.16new,XXXLITTER,2019,85
CASSIOPE,CTL,Cas.c.c.16new,XXXMOSS,1995,18
CASSIOPE,CTL,Cas.c.c.16new,XXXMOSS,2000,13
CASSIOPE,CTL,Cas.c.c.16new,XXXMOSS,2007,30
CASSIOPE,CTL,Cas.c.c.16new,XXXMOSS,2016,33
CASSIOPE,CTL,Cas.c.c.16new,XXXMOSS,2019,25
CASSIOPE,CTL,Cas.c.c.16new,XXXUNK,2000,1
CASSIOPE,CTL,Cas.c.c.17new,ARCLAT,1995,1
CASSIOPE,CTL,Cas.c.c.17new,ARCLAT,2000,1
CASSIOPE,CTL,Cas.c.c.17new,ARCLAT,2007,1
CASSIOPE,CTL,Cas.c.c.17new,CASTET,1995,26
CASSIOPE,CTL,Cas.c.c.17new,CASTET,2000,42
CASSIOPE,CTL,Cas.c.c.17new,CASTET,2007,40
CASSIOPE,CTL,Cas.c.c.17new,CASTET,2016,26
CASSIOPE,CTL,Cas.c.c.17new,CASTET,2019,28
CASSIOPE,CTL,Cas.c.c.17new,DRYINT,1995,2
CASSIOPE,CTL,Cas.c.c.17new,DRYINT,2000,2
CASSIOPE,CTL,Cas.c.c.17new,DRYINT,2007,2
CASSIOPE,CTL,Cas.c.c.17new,DRYINT,2016,1
CASSIOPE,CTL,Cas.c.c.17new,ERIANG,2007,1
CASSIOPE,CTL,Cas.c.c.17new,LUZARC,1995,6
CASSIOPE,CTL,Cas.c.c.17new,LUZARC,2000,1
CASSIOPE,CTL,Cas.c.c.17new,LUZARC,2007,1
CASSIOPE,CTL,Cas.c.c.17new,LUZARC,2016,2
CASSIOPE,CTL,Cas.c.c.17new,LUZCON,2016,1
CASSIOPE,CTL,Cas.c.c.17new,OXYDIG,1995,2
CASSIOPE,CTL,Cas.c.c.17new,OXYDIG,2000,1
CASSIOPE,CTL,Cas.c.c.17new,OXYDIG,2007,1
CASSIOPE,CTL,Cas.c.c.17new,OXYDIG,2016,2
CASSIOPE,CTL,Cas.c.c.17new,OXYDIG,2019,3
CASSIOPE,CTL,Cas.c.c.17new,PAPRAD,1995,2
CASSIOPE,CTL,Cas.c.c.17new,PAPRAD,2000,4
CASSIOPE,CTL,Cas.c.c.17new,PAPRAD,2007,3
CASSIOPE,CTL,Cas.c.c.17new,SALARC,1995,5
CASSIOPE,CTL,Cas.c.c.17new,SALARC,2000,12
CASSIOPE,CTL,Cas.c.c.17new,SALARC,2007,9
CASSIOPE,CTL,Cas.c.c.17new,SALARC,2016,4
CASSIOPE,CTL,Cas.c.c.17new,SALARC,2019,9
CASSIOPE,CTL,Cas.c.c.17new,XXXBLACKALGAE,1995,1
CASSIOPE,CTL,Cas.c.c.17new,XXXBLACKALGAE,2016,2
CASSIOPE,CTL,Cas.c.c.17new,XXXDRASPP,1995,4
CASSIOPE,CTL,Cas.c.c.17new,XXXLICHEN,1995,7
CASSIOPE,CTL,Cas.c.c.17new,XXXLICHEN,2000,6
CASSIOPE,CTL,Cas.c.c.17new,XXXLICHEN,2007,13
CASSIOPE,CTL,Cas.c.c.17new,XXXLICHEN,2016,9
CASSIOPE,CTL,Cas.c.c.17new,XXXLICHEN,2019,7
CASSIOPE,CTL,Cas.c.c.17new,XXXLITTER,1995,19
CASSIOPE,CTL,Cas.c.c.17new,XXXLITTER,2000,47
CASSIOPE,CTL,Cas.c.c.17new,XXXLITTER,2007,40
CASSIOPE,CTL,Cas.c.c.17new,XXXLITTER,2016,109
CASSIOPE,CTL,Cas.c.c.17new,XXXLITTER,2019,95
CASSIOPE,CTL,Cas.c.c.17new,XXXMOSS,1995,45
CASSIOPE,CTL,Cas.c.c.17new,XXXMOSS,2000,50
CASSIOPE,CTL,Cas.c.c.17new,XXXMOSS,2007,67
CASSIOPE,CTL,Cas.c.c.17new,XXXMOSS,2016,59
CASSIOPE,CTL,Cas.c.c.17new,XXXMOSS,2019,50
CASSIOPE,CTL,Cas.c.c.18new,ARCLAT,1995,2
CASSIOPE,CTL,Cas.c.c.18new,ARCLAT,2000,6
CASSIOPE,CTL,Cas.c.c.18new,ARCLAT,2007,2
CASSIOPE,CTL,Cas.c.c.18new,ARCLAT,2016,1
CASSIOPE,CTL,Cas.c.c.18new,ARCLAT,2019,2
CASSIOPE,CTL,Cas.c.c.18new,CASTET,1995,24
CASSIOPE,CTL,Cas.c.c.18new,CASTET,2000,19
CASSIOPE,CTL,Cas.c.c.18new,CASTET,2007,26
CASSIOPE,CTL,Cas.c.c.18new,CASTET,2016,18
CASSIOPE,CTL,Cas.c.c.18new,CASTET,2019,20
CASSIOPE,CTL,Cas.c.c.18new,DRYINT,1995,4
CASSIOPE,CTL,Cas.c.c.18new,DRYINT,2000,5
CASSIOPE,CTL,Cas.c.c.18new,DRYINT,2007,10
CASSIOPE,CTL,Cas.c.c.18new,DRYINT,2016,12
CASSIOPE,CTL,Cas.c.c.18new,DRYINT,2019,6
CASSIOPE,CTL,Cas.c.c.18new,LUZARC,1995,4
CASSIOPE,CTL,Cas.c.c.18new,LUZARC,2000,5
CASSIOPE,CTL,Cas.c.c.18new,LUZARC,2007,2
CASSIOPE,CTL,Cas.c.c.18new,LUZARC,2016,1
CASSIOPE,CTL,Cas.c.c.18new,LUZARC,2019,2
CASSIOPE,CTL,Cas.c.c.18new,LUZCON,1995,1
CASSIOPE,CTL,Cas.c.c.18new,LUZCON,2007,4
CASSIOPE,CTL,Cas.c.c.18new,OXYDIG,1995,2
CASSIOPE,CTL,Cas.c.c.18new,OXYDIG,2007,1
CASSIOPE,CTL,Cas.c.c.18new,OXYDIG,2016,2
CASSIOPE,CTL,Cas.c.c.18new,OXYDIG,2019,1
CASSIOPE,CTL,Cas.c.c.18new,PAPRAD,1995,1
CASSIOPE,CTL,Cas.c.c.18new,PAPRAD,2007,2
CASSIOPE,CTL,Cas.c.c.18new,SALARC,1995,1
CASSIOPE,CTL,Cas.c.c.18new,SALARC,2000,5
CASSIOPE,CTL,Cas.c.c.18new,SALARC,2007,8
CASSIOPE,CTL,Cas.c.c.18new,SALARC,2016,6
CASSIOPE,CTL,Cas.c.c.18new,SALARC,2019,7
CASSIOPE,CTL,Cas.c.c.18new,XXXBLACKALGAE,1995,5
CASSIOPE,CTL,Cas.c.c.18new,XXXBLACKALGAE,2016,12
CASSIOPE,CTL,Cas.c.c.18new,XXXBLACKALGAE,2019,16
CASSIOPE,CTL,Cas.c.c.18new,XXXLICHEN,1995,11
CASSIOPE,CTL,Cas.c.c.18new,XXXLICHEN,2000,19
CASSIOPE,CTL,Cas.c.c.18new,XXXLICHEN,2007,20
CASSIOPE,CTL,Cas.c.c.18new,XXXLICHEN,2016,8
CASSIOPE,CTL,Cas.c.c.18new,XXXLICHEN,2019,5
CASSIOPE,CTL,Cas.c.c.18new,XXXLITTER,1995,41
CASSIOPE,CTL,Cas.c.c.18new,XXXLITTER,2000,60
CASSIOPE,CTL,Cas.c.c.18new,XXXLITTER,2007,41
CASSIOPE,CTL,Cas.c.c.18new,XXXLITTER,2016,143
CASSIOPE,CTL,Cas.c.c.18new,XXXLITTER,2019,113
CASSIOPE,CTL,Cas.c.c.18new,XXXMOSS,1995,18
CASSIOPE,CTL,Cas.c.c.18new,XXXMOSS,2000,30
CASSIOPE,CTL,Cas.c.c.18new,XXXMOSS,2007,37
CASSIOPE,CTL,Cas.c.c.18new,XXXMOSS,2016,39
CASSIOPE,CTL,Cas.c.c.18new,XXXMOSS,2019,18
CASSIOPE,CTL,Cas.c.c.18new,XXXUNK,2000,2
